('s1', 'Graphic Design') , 771
('s8', 'Concept Design') , 2
('s1', 'AutoCAD') , 24
('s10', 'Photoshop') , 22
('s2', 'CAD/CAM') , 6
('s5', 'Drafting') , 5
('s6', 'Engineering') , 14
('s8', 'Engineering Drawing') , 2
('s9', 'Illustration') , 12
('s1', 'Virtual Assistant') , 6
('s10', 'Research') , 22
('s3', 'Research Writing') , 21
('s6', 'Technical Writing') , 17
('s7', 'Mac OS') , 4
('s9', 'Engineering') , 5
('s6', 'Shopping Carts') , 10
('s8', 'eCommerce') , 20
('s9', 'SEO') , 16
('s1', 'CAD/CAM') , 7
('s10', 'Manufacturing Design') , 3
('s2', '3D Rendering') , 50
('s4', 'Mechanical Engineering') , 3
('s5', 'Product Design') , 7
('s6', '3D Design') , 19
('s7', 'Manufacturing') , 1
('s8', 'Solidworks') , 2
('s9', 'AutoCAD') , 6
('s10', 'Wireless') , 1
('s2', 'PCB Layout') , 2
('s3', 'Circuit Design') , 4
('s4', 'Electronics') , 4
('s8', 'C Programming') , 10
('s9', 'Python') , 6
('s4', 'XML') , 4
('s5', 'Drupal') , 3
('s7', 'Web Scraping') , 16
('s8', 'Website Management') , 7
('s9', 'SQL') , 13
('s10', 'Animation') , 3
('s5', 'Photo Editing') , 37
('s8', 'T-Shirts') , 5
('s10', 'Ghostwriting') , 10
('s2', 'Romanian') , 1
('s3', 'Proofreading') , 17
('s6', 'Product Descriptions') , 2
('s7', 'Proposal/Bid Writing') , 2
('s9', 'Copywriting') , 20
('s9', 'Shopping Carts') , 9
('s1', 'Shopify Templates') , 1
('s2', 'Shopify') , 4
('s4', 'Plugin') , 1
('s5', 'Magento') , 12
('s1', 'Asterisk PBX') , 4
('s10', 'Web Hosting') , 9
('s2', 'VoIP') , 5
('s6', 'Apache') , 4
('s1', 'Electronics') , 12
('s5', 'Bluetooth Low Energy (BLE)') , 2
('s6', 'PCB Layout') , 4
('s7', 'Circuit Design') , 3
('s8', 'Embedded Software') , 1
('s9', 'Wireless') , 3
('s2', 'Portuguese') , 1
('s3', 'Sales') , 4
('s4', 'PDF') , 12
('s10', 'Technical Writing') , 11
('s3', 'Editing') , 9
('s7', 'Copywriting') , 18
('s8', 'Article Rewriting') , 11
('s9', 'Content Writing') , 18
('s3', 'Google Adwords') , 2
('s4', 'SQL') , 16
('s5', 'Facebook Marketing') , 4
('s7', 'SEO') , 16
('s8', 'Link Building') , 4
('s10', 'Photo Retouching') , 1
('s5', 'Photography') , 10
('s7', 'Logo Design') , 36
('s8', 'Adobe Lightroom') , 1
('s9', 'Photoshop Coding') , 2
('s3', 'English (UK)') , 13
('s5', 'English (US)') , 20
('s1', 'Arabic') , 3
('s2', 'Adobe Flash') , 2
('s3', 'Translation') , 16
('s4', 'Powerpoint') , 12
('s5', 'PDF') , 7
('s8', 'Internet Research') , 9
('s3', 'Internet Marketing') , 32
('s5', 'PHP') , 39
('s8', 'jQuery / Prototype') , 19
('s10', 'Blog') , 7
('s3', 'Article Rewriting') , 17
('s8', 'Ghostwriting') , 12
('s9', 'Research') , 18
('s7', 'Shopping Carts') , 12
('s10', 'PhoneGap') , 2
('s5', 'Moodle') , 2
('s6', 'SQL') , 5
('s9', 'MVC') , 3
('s2', 'Translation') , 21
('s4', 'Transcription') , 10
('s5', 'Website Management') , 4
('s7', 'Codeigniter') , 8
('s8', 'Web Development') , 4
('s2', 'Video Services') , 17
('s3', 'Animation') , 14
('s4', 'Video Editing') , 13
('s5', 'Creative Design') , 9
('s10', 'Hadoop') , 1
('s2', 'Software Testing') , 4
('s4', 'Big Data') , 3
('s7', 'Python') , 7
('s8', 'Video Upload') , 2
('s9', 'Azure') , 1
('s3', 'Photo Editing') , 31
('s6', '3D Rendering') , 10
('s7', '3ds Max') , 7
('s8', '3D Modelling') , 6
('s9', '3D Design') , 12
('s1', 'C# Programming') , 24
('s10', 'MVC') , 1
('s2', 'ASP.NET') , 4
('s3', '.NET') , 11
('s5', 'Microsoft Access') , 2
('s8', 'Visual Basic') , 9
('s3', '3D Design') , 8
('s6', 'Home Design') , 3
('s8', 'Word') , 5
('s9', 'Brochure Design') , 10
('s1', 'Engineering') , 6
('s10', 'Interior Design') , 6
('s3', 'Building Architecture') , 10
('s4', 'CAD/CAM') , 8
('s5', 'Civil Engineering') , 4
('s6', 'Structural Engineering') , 1
('s7', 'Engineering Drawing') , 3
('s8', '3D Rendering') , 4
('s5', 'Advertisement Design') , 11
('s8', 'Flyer Design') , 22
('s7', 'jQuery / Prototype') , 16
('s8', 'Open Cart') , 3
('s2', 'Flyer Design') , 9
('s3', 'Brochure Design') , 25
('s7', 'Corporate Identity') , 16
('s10', 'J2EE') , 1
('s3', 'Email Developer') , 1
('s5', 'Steam API') , 1
('s7', 'Website Testing') , 4
('s10', 'Word') , 7
('s3', 'Web Search') , 43
('s4', 'Virtual Assistant') , 15
('s5', 'Research') , 23
('s6', 'Web Scraping') , 28
('s7', 'Leads') , 9
('s8', 'Internet Marketing') , 14
('s3', 'Photography') , 8
('s2', 'Ruby') , 3
('s3', 'Coding') , 1
('s6', 'Python') , 11
('s7', 'Ruby on Rails') , 1
('s8', 'AJAX') , 11
('s9', 'Game Design') , 3
('s1', 'Ruby on Rails') , 4
('s6', 'jQuery / Prototype') , 12
('s7', 'Ruby') , 2
('s10', 'Translation') , 9
('s3', 'Ubuntu') , 3
('s4', 'Network Administration') , 5
('s5', 'Programming') , 6
('s7', 'DOS') , 1
('s8', 'Raspberry Pi') , 1
('s1', 'Legal Writing') , 1
('s10', 'Social Media Marketing') , 6
('s2', 'Legal') , 3
('s3', 'Data Entry') , 36
('s4', 'Legal Research') , 2
('s6', 'Virtual Assistant') , 14
('s7', 'Contracts') , 1
('s8', 'Business Plans') , 5
('s9', 'Property Law') , 1
('s10', 'Photography') , 6
('s9', 'Legal') , 1
('s4', 'Caricature & Cartoons') , 13
('s5', 'Concept Art') , 1
('s2', 'SQL') , 14
('s3', 'C# Programming') , 18
('s4', 'VB.NET') , 4
('s5', '.NET') , 13
('s8', 'Coding') , 2
('s9', 'Microsoft') , 4
('s6', 'Advertisement Design') , 7
('s10', 'Corporate Identity') , 10
('s3', 'eBooks') , 6
('s4', 'Covers & Packaging') , 3
('s7', 'App Designer') , 4
('s10', 'System Admin') , 1
('s8', 'Computer Security') , 3
('s9', 'Banner Design') , 27
('s3', 'jQuery / Prototype') , 5
('s4', 'Dthreejs') , 2
('s5', 'LESS/Sass/SCSS') , 3
('s7', 'JSON') , 3
('s3', 'Corporate Identity') , 13
('s7', 'Angular.js') , 5
('s1', 'Microcontroller') , 3
('s2', 'Arduino') , 8
('s4', 'FPGA') , 1
('s1', 'Ghostwriting') , 11
('s3', 'Content Writing') , 29
('s1', 'Civil Engineering') , 5
('s10', 'Finite Element Analysis') , 1
('s2', 'Structural Engineering') , 3
('s3', 'AutoCAD') , 8
('s5', 'Materials Engineering') , 3
('s8', 'Mechanical Engineering') , 5
('s9', 'CAD/CAM') , 4
('s4', 'Mobile App Development') , 14
('s5', 'iPhone') , 11
('s3', 'Virtual Assistant') , 12
('s4', 'Software Development') , 8
('s8', 'Microsoft SQL Server') , 4
('s10', 'Customer Support') , 1
('s1', 'Report Writing') , 6
('s10', 'Financial Research') , 5
('s4', 'Medical Writing') , 1
('s6', 'Statistics') , 1
('s7', 'Ghostwriting') , 12
('s9', 'Statistical Analysis') , 1
('s10', 'C++ Programming') , 10
('s6', 'Android') , 22
('s8', 'Software Development') , 10
('s10', 'Label Design') , 1
('s6', 'Infographics') , 4
('s8', 'Business Cards') , 10
('s9', 'T-Shirts') , 9
('s6', 'Logo Design') , 60
('s9', 'Book Writing') , 2
('s10', 'Corel Draw') , 1
('s5', 'Business Cards') , 21
('s5', '2D Animation') , 2
('s2', 'JavaFX') , 1
('s3', 'Algorithm') , 9
('s4', '3D Design') , 9
('s9', '3D Rendering') , 5
('s4', 'Data Processing') , 33
('s8', 'Magento') , 17
('s1', '3D Animation') , 11
('s10', '3D Design') , 18
('s4', '3D Modelling') , 17
('s6', 'Video Production') , 9
('s8', 'Product Design') , 6
('s9', '3ds Max') , 6
('s3', 'HTML5') , 14
('s4', 'Android') , 29
('s6', 'iPhone') , 11
('s6', 'Flyer Design') , 12
('s7', 'Website Design') , 69
('s8', 'Poster Design') , 7
('s9', 'Imaging') , 2
('s6', 'After Effects') , 10
('s7', 'Building Architecture') , 5
('s9', 'Product Design') , 1
('s1', 'Copywriting') , 25
('s4', 'Hindi') , 1
('s5', 'Content Writing') , 16
('s10', 'English Grammar') , 4
('s4', 'English Spelling') , 2
('s6', 'Proofreading') , 12
('s8', 'Article Writing') , 12
('s9', 'Romanian') , 2
('s1', 'jQuery / Prototype') , 3
('s4', 'Internet Marketing') , 17
('s5', 'Portuguese') , 2
('s8', '3D Design') , 14
('s9', 'Interior Design') , 4
('s4', 'Interior Design') , 7
('s2', 'Article Rewriting') , 7
('s1', 'Mathematics') , 6
('s2', 'Physics') , 2
('s3', 'Technical Writing') , 27
('s5', 'Report Writing') , 14
('s6', 'Ghostwriting') , 11
('s1', 'Animation') , 26
('s10', 'Motion Graphics') , 4
('s5', 'Video Editing') , 13
('s7', 'Video Production') , 4
('s8', 'Adobe Flash') , 4
('s3', 'Shell Script') , 5
('s8', 'HTML') , 22
('s9', 'Video Services') , 4
('s4', 'CS-Cart') , 1
('s7', 'Typography') , 2
('s10', 'Mechanical Engineering') , 4
('s4', 'PCB Layout') , 3
('s5', 'Arduino') , 2
('s7', 'Engineering') , 12
('s8', 'Circuit Design') , 1
('s9', 'Manufacturing') , 2
('s4', 'Copywriting') , 18
('s6', 'Research Writing') , 14
('s7', 'Resumes') , 2
('s10', 'Visual Basic') , 5
('s2', 'Metatrader') , 2
('s3', 'Delphi') , 2
('s6', 'Microsoft SQL Server') , 3
('s2', 'After Effects') , 19
('s4', 'Spanish') , 2
('s7', 'Computer Graphics') , 2
('s10', 'Design') , 5
('s2', 'T-Shirts') , 7
('s5', 'Label Design') , 9
('s6', 'Caricature & Cartoons') , 7
('s7', 'Clothesline') , 1
('s8', 'Freelance') , 1
('s9', 'Tattoo Design') , 1
('s10', 'Powerpoint') , 5
('s6', 'Research') , 16
('s8', 'Proofreading') , 14
('s9', 'Business Analysis') , 4
('s1', 'Raspberry Pi') , 2
('s10', 'SEO') , 20
('s5', 'Ghostwriting') , 16
('s9', 'Article Rewriting') , 16
('s4', 'Advertising') , 7
('s5', 'Word') , 10
('s7', 'Powerpoint') , 7
('s8', 'Photography') , 5
('s4', 'Web Scraping') , 37
('s6', 'Django') , 2
('s7', 'R Programming Language') , 1
('s9', 'Data Mining') , 7
('s10', 'Internet Marketing') , 14
('s9', 'Shopify') , 5
('s1', 'WHMCS') , 1
('s2', 'Editing') , 15
('s6', 'Business Cards') , 13
('s8', 'Illustration') , 17
('s9', 'Arabic') , 2
('s10', 'Video Editing') , 6
('s2', '3ds Max') , 3
('s5', 'Concept Design') , 4
('s8', 'After Effects') , 3
('s9', 'Maya') , 4
('s10', 'Mobile App Development') , 13
('s3', 'eCommerce') , 9
('s2', 'PDF') , 1
('s4', 'General Office') , 2
('s5', 'Microsoft Office') , 12
('s10', 'Cartography & Maps') , 1
('s3', 'Google Maps API') , 2
('s4', 'Java') , 26
('s6', 'Geographical Information System (GIS)') , 1
('s2', 'iPhone') , 51
('s3', 'Android') , 56
('s1', 'User Interface / IA') , 4
('s6', 'iPad') , 9
('s1', 'Banner Design') , 9
('s4', 'PayPal API') , 3
('s5', 'Balsamiq') , 1
('s6', 'Website Management') , 4
('s7', 'Landing Pages') , 1
('s2', 'Computer Science') , 1
('s10', 'Advertising') , 8
('s8', 'Marketing') , 13
('s9', 'Bulk Marketing') , 3
('s5', 'Voice Talent') , 5
('s6', 'Brochure Design') , 16
('s2', 'French') , 11
('s5', 'Article Writing') , 14
('s9', 'Excel') , 13
('s10', 'C Programming') , 9
('s8', 'RESTful') , 3
('s9', 'C++ Programming') , 7
('s5', 'CAD/CAM') , 8
('s7', 'Interior Design') , 10
('s8', '3ds Max') , 13
('s9', 'Drafting') , 4
('s10', 'Software Architecture') , 25
('s2', 'Building Architecture') , 7
('s7', 'Drafting') , 1
('s5', 'SQL') , 10
('s6', 'PostgreSQL') , 1
('s9', 'Prestashop') , 3
('s2', 'Audio Services') , 10
('s3', 'Voice Talent') , 5
('s7', 'Package Design') , 2
('s10', 'Brochure Design') , 15
('s4', 'Sales') , 5
('s5', 'Marketing') , 10
('s6', 'Software Testing') , 2
('s7', 'Book Artist') , 1
('s10', 'Web Search') , 6
('s4', 'Data Entry') , 29
('s6', 'Excel') , 21
('s10', 'WooCommerce') , 11
('s6', 'System Admin') , 8
('s2', 'Internet Research') , 2
('s5', 'SEO') , 18
('s6', 'Advertising') , 3
('s7', 'Virtual Assistant') , 16
('s9', 'Web Search') , 7
('s1', 'Photo Editing') , 3
('s2', 'Photo Retouching') , 1
('s10', 'Sound Design') , 1
('s6', 'Stationery Design') , 6
('s7', 'Adobe InDesign') , 9
('s3', 'Video Editing') , 7
('s3', 'Product Descriptions') , 4
('s5', 'Reviews') , 5
('s8', 'Blog') , 14
('s9', 'Creative Writing') , 3
('s1', 'Interior Design') , 1
('s2', 'Animation') , 25
('s6', '3D Modelling') , 6
('s7', 'Video Services') , 4
('s8', 'Logo Design') , 20
('s9', 'Video Production') , 8
('s5', 'Templates') , 5
('s3', 'Copywriting') , 30
('s5', 'Finance') , 4
('s7', 'Accounting') , 7
('s8', 'PDF') , 13
('s4', 'Icon Design') , 10
('s8', 'Adobe InDesign') , 4
('s2', 'Illustration') , 19
('s2', 'Brochure Design') , 15
('s7', 'Covers & Packaging') , 3
('s9', 'Caricature & Cartoons') , 4
('s5', 'User Interface / IA') , 7
('s7', 'Templates') , 2
('s8', 'App Designer') , 4
('s4', 'Building Architecture') , 12
('s3', 'Copy Typing') , 8
('s5', 'Shopify') , 2
('s7', 'Word') , 16
('s9', 'Customer Support') , 1
('s3', 'Solidworks') , 7
('s6', 'CAD/CAM') , 3
('s3', 'C++ Programming') , 10
('s6', 'C# Programming') , 14
('s7', 'C Programming') , 17
('s8', 'UML Design') , 1
('s1', 'HTML5') , 3
('s3', 'Bootstrap') , 2
('s4', 'Email Handling') , 1
('s5', 'Email Developer') , 5
('s2', 'Game Development') , 3
('s6', 'App Developer') , 8
('s8', 'Game Design') , 3
('s9', 'C# Programming') , 7
('s5', 'Social Networking') , 3
('s6', 'Magento') , 12
('s10', 'Adobe Lightroom') , 1
('s4', 'Print') , 3
('s5', 'Industrial Design') , 2
('s9', 'Photography') , 7
('s5', 'Transcription') , 3
('s6', 'Video Upload') , 1
('s3', 'Report Writing') , 16
('s7', 'Project Management') , 4
('s1', 'Video Editing') , 9
('s1', 'Mechanical Engineering') , 7
('s2', 'Engineering') , 14
('s4', 'Industrial Engineering') , 2
('s5', '3D Printing') , 4
('s7', 'Matlab and Mathematica') , 3
('s9', 'Mathematics') , 3
('s5', 'Package Design') , 7
('s7', 'Poster Design') , 4
('s3', 'Video Services') , 13
('s6', 'Adobe Flash') , 10
('s10', 'Content Writing') , 12
('s2', 'Ghostwriting') , 10
('s4', 'eBooks') , 2
('s5', 'Book Writing') , 4
('s7', 'Proofreading') , 18
('s8', 'Google App Engine') , 1
('s9', 'Geolocation') , 1
('s1', 'Prolog') , 3
('s10', 'Data Processing') , 9
('s2', 'Web Search') , 10
('s6', 'CMS') , 2
('s7', 'Research') , 18
('s8', 'BigCommerce') , 1
('s3', 'Ruby on Rails') , 4
('s5', 'Arabic') , 6
('s7', 'Data Processing') , 26
('s8', 'Data Mining') , 9
('s9', 'Software Testing') , 4
('s3', 'Shopping Carts') , 4
('s4', 'Shopify Templates') , 1
('s2', 'Delphi') , 1
('s3', '3D Animation') , 49
('s2', 'Marketing') , 3
('s4', 'Human Resources') , 3
('s7', 'Article Writing') , 22
('s10', 'Engineering') , 4
('s8', 'Report Writing') , 7
('s1', 'Web Security') , 2
('s2', 'AJAX') , 2
('s5', 'Web Hosting') , 7
('s10', 'Microsoft') , 1
('s4', 'Website Testing') , 5
('s5', 'ASP') , 4
('s7', 'Sales') , 1
('s8', '.NET') , 9
('s9', 'Windows Desktop') , 7
('s2', 'Amazon Web Services') , 2
('s4', 'English (UK)') , 13
('s3', 'Adobe Illustrator') , 1
('s2', 'Microsoft SQL Server') , 2
('s4', 'Knockout.js') , 1
('s5', 'VB.NET') , 5
('s8', 'User Interface / IA') , 14
('s10', 'Python') , 5
('s6', 'Data Mining') , 14
('s9', 'ASP') , 4
('s2', 'Excel VBA') , 1
('s3', 'Excel Macros') , 1
('s5', 'Microsoft Exchange') , 1
('s4', '.NET') , 13
('s5', 'Web Development') , 3
('s1', 'Apache') , 2
('s10', 'Database Administration') , 3
('s3', 'Mac OS') , 2
('s4', 'FileMaker') , 1
('s5', 'Script Install') , 3
('s6', 'Programming') , 4
('s8', 'Database Development') , 1
('s2', 'Technical Writing') , 10
('s4', 'Social Media Marketing') , 11
('s5', 'Academic Writing') , 6
('s5', 'AutoCAD') , 10
('s9', 'Home Design') , 3
('s10', 'Shopping Carts') , 8
('s5', 'PayPal API') , 2
('s8', 'Blog Install') , 2
('s9', 'Codeigniter') , 4
('s7', 'Video Editing') , 10
('s8', 'Animation') , 12
('s10', 'Computer Security') , 5
('s2', 'Telecommunications Engineering') , 1
('s3', 'Wireless') , 2
('s6', 'C Programming') , 13
('s7', 'Network Administration') , 5
('s9', 'Software Development') , 6
('s10', 'Codeigniter') , 3
('s9', 'Computer Graphics') , 1
('s3', 'Adobe InDesign') , 6
('s4', 'Email Marketing') , 5
('s3', 'Amazon Web Services') , 5
('s10', 'Reviews') , 5
('s4', 'Blog') , 10
('s7', 'Research Writing') , 19
('s1', 'Product Sourcing') , 1
('s2', 'Supplier Sourcing') , 2
('s2', 'Powerpoint') , 6
('s3', 'Resumes') , 1
('s4', 'Presentations') , 1
('s2', 'Medical Writing') , 2
('s1', 'Biology') , 1
('s10', '3D Animation') , 7
('s5', 'Home Design') , 4
('s6', 'AutoCAD') , 11
('s2', 'Fashion Design') , 2
('s5', 'Fashion Modeling') , 1
('s9', 'Design') , 3
('s10', 'English (US)') , 12
('s4', 'Book Writing') , 9
('s5', 'Copy Typing') , 5
('s7', 'English (UK)') , 12
('s8', 'Transcription') , 6
('s9', 'Reviews') , 4
('s5', 'Mobile App Development') , 7
('s4', 'Solidworks') , 4
('s5', '3D Design') , 22
('s6', 'Industrial Design') , 4
('s7', 'CAD/CAM') , 7
('s8', 'Covers & Packaging') , 6
('s9', 'Furniture Design') , 1
('s3', 'Leads') , 4
('s6', 'Accounting') , 3
('s6', 'Arts & Crafts') , 3
('s7', 'Fashion Design') , 3
('s4', '3D Animation') , 21
('s4', 'Video Production') , 7
('s5', 'Videography') , 11
('s6', 'Final Cut Pro') , 2
('s1', 'Powerpoint') , 7
('s4', 'Adobe InDesign') , 4
('s5', 'T-Shirts') , 14
('s10', 'C# Programming') , 9
('s3', 'Oracle') , 2
('s6', 'ASP.NET') , 2
('s5', 'JSON') , 2
('s6', 'Database Programming') , 6
('s7', 'Programming') , 6
('s2', 'Financial Markets') , 1
('s3', 'C Programming') , 15
('s4', 'C++ Programming') , 20
('s10', 'Software Development') , 10
('s2', 'Microsoft Access') , 4
('s9', 'Visual Basic for Apps') , 1
('s1', 'Marketing') , 6
('s3', 'Recruitment') , 1
('s4', 'Market Research') , 4
('s5', 'Linkedin') , 1
('s6', 'YouTube') , 1
('s10', 'Book Writing') , 1
('s9', 'eBooks') , 6
('s1', 'Sharepoint') , 2
('s2', 'C# Programming') , 22
('s5', 'ASP.NET') , 5
('s7', 'Software Development') , 9
('s6', 'Copy Typing') , 13
('s9', 'Report Writing') , 9
('s1', 'Windows Desktop') , 6
('s2', 'Software Development') , 3
('s3', 'Mechanical Engineering') , 6
('s5', 'Mathematics') , 7
('s7', 'Physics') , 2
('s8', 'Electronics') , 4
('s9', 'Aerospace Engineering') , 1
('s10', 'Internet Research') , 8
('s8', 'Research') , 25
('s1', 'Classifieds Posting') , 2
('s4', 'Bulk Marketing') , 2
('s5', 'Data Mining') , 8
('s10', 'eBooks') , 4
('s5', 'Business Writing') , 2
('s4', 'Python') , 8
('s7', 'VB.NET') , 1
('s1', 'SEO') , 44
('s2', 'Classifieds Posting') , 1
('s3', 'Facebook Marketing') , 7
('s4', 'Link Building') , 4
('s6', 'Forum Posting') , 1
('s7', 'Twitter') , 3
('s10', 'Swift') , 7
('s4', 'App Developer') , 11
('s8', 'iPad') , 4
('s9', 'Objective C') , 7
('s4', 'iPad') , 12
('s5', 'iOS Development') , 3
('s7', 'Samsung') , 1
('s8', 'Swift') , 6
('s4', 'Design') , 1
('s9', 'Covers & Packaging') , 9
('s2', 'Imaging') , 1
('s7', 'Machine Learning') , 2
('s7', 'French') , 4
('s3', 'Word') , 6
('s8', 'Translation') , 8
('s9', 'Spanish') , 1
('s7', 'German') , 3
('s10', 'Anything Goes') , 4
('s5', 'Visual Arts') , 2
('s3', 'German') , 7
('s4', 'Arabic') , 4
('s5', 'Japanese') , 2
('s6', 'Audio Services') , 3
('s7', 'Voice Talent') , 2
('s8', 'Voice Artist') , 1
('s9', 'French') , 1
('s7', 'AutoCAD') , 6
('s2', 'Proofreading') , 14
('s4', 'Recruitment') , 2
('s8', 'eBooks') , 4
('s6', 'Script Install') , 3
('s9', 'Icon Design') , 6
('s7', 'Email Marketing') , 1
('s9', 'Big Data') , 3
('s9', 'WooCommerce') , 7
('s6', 'Photography') , 10
('s9', 'Virtual Assistant') , 7
('s10', 'HTML') , 14
('s1', 'Delphi') , 6
('s4', 'Bash Scripting') , 1
('s8', 'Regular Expressions') , 1
('s9', 'Programming') , 4
('s5', 'Customer Support') , 2
('s7', 'Customer Service') , 2
('s9', 'Powerpoint') , 8
('s10', 'Cocoa') , 3
('s7', 'Java') , 16
('s9', 'Linux') , 6
('s4', 'Circuit Design') , 3
('s6', 'Wireless') , 4
('s10', 'Adobe InDesign') , 6
('s9', 'Database Administration') , 2
('s10', 'Bulk Marketing') , 2
('s6', 'SEO') , 9
